"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.pair_id","Answer.Tag1","Answer.Tag2","Answer.Tag3","Answer.pair_id","Approve","Reject"
"2GFR24SMEZZ25C72N5L8T9Y6CADJ2I","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:38 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:38 GMT 2013","","","2YI1SNQQ7Q67JZO6K8ER52TS38ET9M","A3PYEW6693PCHT","Approved","Tue Aug 20 19:57:06 GMT 2013","Tue Aug 20 19:57:41 GMT 2013","Wed Aug 21 12:57:41 PDT 2013","Wed Aug 21 06:28:03 PDT 2013","","","35","100% (14/14)","100% (14/14)","100% (14/14)","http://201.216.244.17:7000/robot_images/3989_photo.jpg","3989","door","hallway","socket","3989"
"2K9Y0LWSBRI81OYIYQ08NHSWPSLC0E","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:38 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:38 GMT 2013","","","2IBHSTLB3L0FUDWYO7AENREX5C6IUJ","A29ZKWBN415GCE","Approved","Tue Aug 20 19:48:06 GMT 2013","Tue Aug 20 19:48:22 GMT 2013","Wed Aug 21 12:48:22 PDT 2013","Wed Aug 21 06:35:14 PDT 2013","","","16","100% (19/19)","100% (19/19)","100% (19/19)","http://201.216.244.17:7000/robot_images/6688_photo.jpg","6688","divider","chair","office","6688"
"2K9Y0LWSBRI81OYIYQ08NHSWPSLC0E","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:38 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:38 GMT 2013","","","27CNQY2RCJK6MTIU3DI0OUICHG0T4Q","A2HM35CWB7IIFM","Approved","Tue Aug 20 19:56:33 GMT 2013","Tue Aug 20 19:57:01 GMT 2013","Wed Aug 21 12:57:01 PDT 2013","Wed Aug 21 06:35:14 PDT 2013","","","28","100% (55/55)","100% (55/55)","100% (55/55)","http://201.216.244.17:7000/robot_images/6688_photo.jpg","6688","chair","workroom","partition","6688"
"2K9Y0LWSBRI81OYIYQ08NHSWPSLC0E","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:38 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:38 GMT 2013","","","2SDKH1Q6SVQ802V2QQXL9OBX3PGL2H","A2I3Y0L38HMQLZ","Approved","Tue Aug 20 19:45:42 GMT 2013","Tue Aug 20 19:45:55 GMT 2013","Wed Aug 21 12:45:55 PDT 2013","Wed Aug 21 06:35:14 PDT 2013","","","13","100% (61/61)","100% (61/61)","100% (61/61)","http://201.216.244.17:7000/robot_images/6688_photo.jpg","6688","office","cubicle","chair","6688"
"2FE2GTP9RA7SOQ9H65PSSF73N3YVQT","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","25SFK0COK2JEKGU5KG0LVW6QQHXRK5","A1FDIHWP9E11K8","Approved","Tue Aug 20 20:18:33 GMT 2013","Tue Aug 20 20:18:46 GMT 2013","Wed Aug 21 13:18:46 PDT 2013","Wed Aug 21 06:27:36 PDT 2013","","","13","100% (24/24)","100% (24/24)","100% (24/24)","http://201.216.244.17:7000/robot_images/6977_photo.jpg","6977","refrigerator","partition","tiles","6977"
"2FE2GTP9RA7SOQ9H65PSSF73N3YVQT","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2QKNTL0XULRG6NYZ3IDD15FRYUN2OH","A2HM35CWB7IIFM","Approved","Tue Aug 20 19:49:01 GMT 2013","Tue Aug 20 19:50:00 GMT 2013","Wed Aug 21 12:50:00 PDT 2013","Wed Aug 21 06:27:36 PDT 2013","","","59","100% (55/55)","100% (55/55)","100% (55/55)","http://201.216.244.17:7000/robot_images/6977_photo.jpg","6977","cubicle","partition","refrigerator","6977"
"2FE2GTP9RA7SOQ9H65PSSF73N3YVQT","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2T12NJKM05BM2NHXYSTGXP9T1E9BG5","A2I3Y0L38HMQLZ","Approved","Tue Aug 20 19:51:07 GMT 2013","Tue Aug 20 19:51:24 GMT 2013","Wed Aug 21 12:51:24 PDT 2013","Wed Aug 21 06:27:35 PDT 2013","","","17","100% (61/61)","100% (61/61)","100% (61/61)","http://201.216.244.17:7000/robot_images/6977_photo.jpg","6977","cubicle","refrigerator","chair","6977"
"2W151Y7QEOZFHKFHCOKMSFXUH9LGDK","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2CBENLVWJ5OPUULBGVZYQWB95WUT1H","A1FDIHWP9E11K8","Approved","Tue Aug 20 20:16:06 GMT 2013","Tue Aug 20 20:16:15 GMT 2013","Wed Aug 21 13:16:15 PDT 2013","Wed Aug 21 07:07:10 PDT 2013","","","9","100% (24/24)","100% (24/24)","100% (24/24)","http://201.216.244.17:7000/robot_images/4220_photo.jpg","4220","man","desk","chair","4220"
"2W151Y7QEOZFHKFHCOKMSFXUH9LGDK","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2RQ5PQJQ9OPL4RZNUIIXK8KEF64Y06","A2HM35CWB7IIFM","Approved","Tue Aug 20 20:06:34 GMT 2013","Tue Aug 20 20:06:57 GMT 2013","Wed Aug 21 13:06:57 PDT 2013","Wed Aug 21 07:07:10 PDT 2013","","","23","100% (55/55)","100% (55/55)","100% (55/55)","http://201.216.244.17:7000/robot_images/4220_photo.jpg","4220","person","window","consoles","4220"
"2W151Y7QEOZFHKFHCOKMSFXUH9LGDK","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2ABG5TYMNCWYUYWV9OJSLX13AV3JN5","A2I3Y0L38HMQLZ","Approved","Tue Aug 20 19:45:56 GMT 2013","Tue Aug 20 19:46:13 GMT 2013","Wed Aug 21 12:46:13 PDT 2013","Wed Aug 21 07:07:10 PDT 2013","","","17","100% (61/61)","100% (61/61)","100% (61/61)","http://201.216.244.17:7000/robot_images/4220_photo.jpg","4220","office","desk","tables","4220"
"26U6SK9RJ85OICMUHI1ATMORUMVT5Y","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","28F5F3Q0JG5THGASWU24DF9UJZXHDG","A29ZKWBN415GCE","Approved","Tue Aug 20 19:47:12 GMT 2013","Tue Aug 20 19:47:27 GMT 2013","Wed Aug 21 12:47:27 PDT 2013","Wed Aug 21 05:49:47 PDT 2013","","","15","100% (19/19)","100% (19/19)","100% (19/19)","http://201.216.244.17:7000/robot_images/2655_photo.jpg","2655","sink","kitchen","cupboard","2655"
"26U6SK9RJ85OICMUHI1ATMORUMVT5Y","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2O8DHDM25L8ISHMC6D5ZAOE6H3MPF3","A2I3Y0L38HMQLZ","Approved","Tue Aug 20 19:42:05 GMT 2013","Tue Aug 20 19:42:21 GMT 2013","Wed Aug 21 12:42:21 PDT 2013","Wed Aug 21 05:49:47 PDT 2013","","","16","100% (61/61)","100% (61/61)","100% (61/61)","http://201.216.244.17:7000/robot_images/2655_photo.jpg","2655","kitchen","drawers","faucet","2655"
"26U6SK9RJ85OICMUHI1ATMORUMVT5Y","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2QEMEGOOGQSC505QAYJEMUUWR73DD2","A3PYEW6693PCHT","Approved","Tue Aug 20 19:44:34 GMT 2013","Tue Aug 20 19:45:55 GMT 2013","Wed Aug 21 12:45:55 PDT 2013","Wed Aug 21 05:49:47 PDT 2013","","","81","100% (14/14)","100% (14/14)","100% (14/14)","http://201.216.244.17:7000/robot_images/2655_photo.jpg","2655","kictchen","cabinets","door","2655"
"2P7JWKUDD8XMUXDJ9VRBAUTRAALBMG","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2CB1LY58B7275U5WFG8D56YHJ268TM","A12SMSQ6D5227J","Approved","Tue Aug 20 21:00:49 GMT 2013","Tue Aug 20 21:00:58 GMT 2013","Wed Aug 21 14:00:58 PDT 2013","Wed Aug 21 07:00:03 PDT 2013","","","9","100% (1/1)","100% (1/1)","100% (1/1)","http://201.216.244.17:7000/robot_images/7904_photo.jpg","7904","office","chair","desk","7904"
"2P7JWKUDD8XMUXDJ9VRBAUTRAALBMG","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2PD6VCPWZ9RNWQ54VXJ7WN3FKNAAPC","A2HM35CWB7IIFM","Approved","Tue Aug 20 19:51:19 GMT 2013","Tue Aug 20 19:51:43 GMT 2013","Wed Aug 21 12:51:43 PDT 2013","Wed Aug 21 07:00:03 PDT 2013","","","24","100% (55/55)","100% (55/55)","100% (55/55)","http://201.216.244.17:7000/robot_images/7904_photo.jpg","7904","chair","whiteboards","workspace","7904"
"2P7JWKUDD8XMUXDJ9VRBAUTRAALBMG","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","22EEZZ2MIKMNSOV59UU8XWWZ9A97O2","A2I3Y0L38HMQLZ","Approved","Tue Aug 20 19:56:20 GMT 2013","Tue Aug 20 19:56:30 GMT 2013","Wed Aug 21 12:56:30 PDT 2013","Wed Aug 21 07:00:02 PDT 2013","","","10","100% (61/61)","100% (61/61)","100% (61/61)","http://201.216.244.17:7000/robot_images/7904_photo.jpg","7904","desk","office","chair","7904"
"2I86SVQ8H88M9OT15K2VGI1U1EM6PN","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2BI6SVQ8H88M9OT15K2VGI1TO4OP65","A2HM35CWB7IIFM","Approved","Tue Aug 20 20:08:46 GMT 2013","Tue Aug 20 20:09:11 GMT 2013","Wed Aug 21 13:09:11 PDT 2013","Wed Aug 21 06:30:53 PDT 2013","","","25","100% (55/55)","100% (55/55)","100% (55/55)","http://201.216.244.17:7000/robot_images/2929_photo.jpg","2929","towel","outlet","broom","2929"
"2I86SVQ8H88M9OT15K2VGI1U1EM6PN","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2P5EY5COW0LGATQOCN6LG6VPL6E5WY","A2I3Y0L38HMQLZ","Approved","Tue Aug 20 19:56:56 GMT 2013","Tue Aug 20 19:57:07 GMT 2013","Wed Aug 21 12:57:07 PDT 2013","Wed Aug 21 06:30:53 PDT 2013","","","11","100% (61/61)","100% (61/61)","100% (61/61)","http://201.216.244.17:7000/robot_images/2929_photo.jpg","2929","broom","socket","cord","2929"
"2I86SVQ8H88M9OT15K2VGI1U1EM6PN","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2N58XMB3Q39ZJ5TATKXT8EVUK27HSA","A2WXFF3HU0SG3D","Approved","Tue Aug 20 19:48:23 GMT 2013","Tue Aug 20 19:49:05 GMT 2013","Wed Aug 21 12:49:05 PDT 2013","Wed Aug 21 06:30:53 PDT 2013","","","42","100% (13/13)","100% (13/13)","100% (13/13)","http://201.216.244.17:7000/robot_images/2929_photo.jpg","2929","tile","broom","wire","2929"
"2C4EC1PC6SK9ADVLOV9ZIHMDE63O0M","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","25B8EBDPGFL6E6CCZ5INHWIQM88H27","A29ZKWBN415GCE","Approved","Tue Aug 20 19:46:27 GMT 2013","Tue Aug 20 19:46:43 GMT 2013","Wed Aug 21 12:46:43 PDT 2013","Wed Aug 21 06:15:17 PDT 2013","","","16","100% (19/19)","100% (19/19)","100% (19/19)","http://201.216.244.17:7000/robot_images/3544_photo.jpg","3544","towel","cupboard","drawer","3544"
"2C4EC1PC6SK9ADVLOV9ZIHMDE63O0M","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2UIW618N46UXY60K5T3EXNDUE0ZOQF","A2HM35CWB7IIFM","Approved","Tue Aug 20 19:40:43 GMT 2013","Tue Aug 20 19:41:33 GMT 2013","Wed Aug 21 12:41:33 PDT 2013","Wed Aug 21 06:15:18 PDT 2013","","","50","100% (55/55)","100% (55/55)","100% (55/55)","http://201.216.244.17:7000/robot_images/3544_photo.jpg","3544","towel","cabinets","storage","3544"
"2C4EC1PC6SK9ADVLOV9ZIHMDE63O0M","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","286PLSP75KLMPQ6JO68QIQVLIB2ZT7","A2I3Y0L38HMQLZ","Approved","Tue Aug 20 19:48:50 GMT 2013","Tue Aug 20 19:49:11 GMT 2013","Wed Aug 21 12:49:11 PDT 2013","Wed Aug 21 06:15:17 PDT 2013","","","21","100% (61/61)","100% (61/61)","100% (61/61)","http://201.216.244.17:7000/robot_images/3544_photo.jpg","3544","cabinets","oven","tile","3544"
"2HJ1K274J79K9QTH8JV6YXFFHLMGED","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2CBE1M7PKK9LAQT4Z6308LZZGSOZSI","A2I3Y0L38HMQLZ","Approved","Tue Aug 20 19:55:50 GMT 2013","Tue Aug 20 19:56:08 GMT 2013","Wed Aug 21 12:56:08 PDT 2013","Wed Aug 21 06:29:42 PDT 2013","","","18","100% (61/61)","100% (61/61)","100% (61/61)","http://201.216.244.17:7000/robot_images/5997_photo.jpg","5997","tables","bicycle","boxes","5997"
"2HJ1K274J79K9QTH8JV6YXFFHLMGED","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2DI0JG5TYMNCFSYK9B0SWSHZS8ZHLW","A3HB9PPUZU565U","Approved","Tue Aug 20 19:48:06 GMT 2013","Tue Aug 20 19:48:19 GMT 2013","Wed Aug 21 12:48:19 PDT 2013","Wed Aug 21 06:29:42 PDT 2013","","","13","100% (2/2)","100% (2/2)","100% (2/2)","http://201.216.244.17:7000/robot_images/5997_photo.jpg","5997","bike","table","bag","5997"
"2HJ1K274J79K9QTH8JV6YXFFHLMGED","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2A4OK2JE1M7P3EW1RSXO3AC2VSDVOF","A3PYEW6693PCHT","Approved","Tue Aug 20 19:39:39 GMT 2013","Tue Aug 20 19:41:22 GMT 2013","Wed Aug 21 12:41:22 PDT 2013","Wed Aug 21 06:29:43 PDT 2013","","","103","100% (14/14)","100% (14/14)","100% (14/14)","http://201.216.244.17:7000/robot_images/5997_photo.jpg","5997","bicycle","desk","helmet","5997"
"2NFBAT2D5NQY6Z2JQWAG9TYPRTD376","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2DO5XH0JPPSILELUPHJPB5KNDDCGMY","A29ZKWBN415GCE","Approved","Tue Aug 20 19:45:17 GMT 2013","Tue Aug 20 19:45:39 GMT 2013","Wed Aug 21 12:45:39 PDT 2013","Wed Aug 21 06:45:42 PDT 2013","","","22","100% (19/19)","100% (19/19)","100% (19/19)","http://201.216.244.17:7000/robot_images/6558_photo.jpg","6558","kitchen","refridgerator","sink","6558"
"2NFBAT2D5NQY6Z2JQWAG9TYPRTD376","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2JR6KW4ZMAZH0LE1FMRORNVT880H8A","A2HM35CWB7IIFM","Approved","Tue Aug 20 19:46:41 GMT 2013","Tue Aug 20 19:47:08 GMT 2013","Wed Aug 21 12:47:08 PDT 2013","Wed Aug 21 06:45:42 PDT 2013","","","27","100% (55/55)","100% (55/55)","100% (55/55)","http://201.216.244.17:7000/robot_images/6558_photo.jpg","6558","refrigerator","kitchen","cabinets","6558"
"2NFBAT2D5NQY6Z2JQWAG9TYPRTD376","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2JRJMJUNU8LZPLUGG1I9CD8LU2U1HA","A3HB9PPUZU565U","Approved","Tue Aug 20 19:47:32 GMT 2013","Tue Aug 20 19:47:54 GMT 2013","Wed Aug 21 12:47:54 PDT 2013","Wed Aug 21 06:45:42 PDT 2013","","","22","100% (2/2)","100% (2/2)","100% (2/2)","http://201.216.244.17:7000/robot_images/6558_photo.jpg","6558","Kitchen","Refridgerator","drawers","6558"
"25ZOVR14IXKOLFWIHA3WE6X625U98H","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","245D8XMB3Q39IUYMUPF6X4EXJ0GGRR","A1FDIHWP9E11K8","Approved","Tue Aug 20 20:19:48 GMT 2013","Tue Aug 20 20:19:59 GMT 2013","Wed Aug 21 13:19:59 PDT 2013","Wed Aug 21 05:49:08 PDT 2013","","","11","100% (24/24)","100% (24/24)","100% (24/24)","http://201.216.244.17:7000/robot_images/7007_photo.jpg","7007","refrigerator","cabinets","tiles","7007"
"25ZOVR14IXKOLFWIHA3WE6X625U98H","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2HOGKCCVLL3CTXQ2H6GQ8C9PH1NW63","A2HM35CWB7IIFM","Approved","Tue Aug 20 19:53:54 GMT 2013","Tue Aug 20 19:54:37 GMT 2013","Wed Aug 21 12:54:37 PDT 2013","Wed Aug 21 05:49:09 PDT 2013","","","43","100% (55/55)","100% (55/55)","100% (55/55)","http://201.216.244.17:7000/robot_images/7007_photo.jpg","7007","workroom","flooring","partition","7007"
"25ZOVR14IXKOLFWIHA3WE6X625U98H","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2432YU98JHST45Q10B2JDIODAL0CO0","A2I3Y0L38HMQLZ","Approved","Tue Aug 20 19:54:43 GMT 2013","Tue Aug 20 19:55:06 GMT 2013","Wed Aug 21 12:55:06 PDT 2013","Wed Aug 21 05:49:08 PDT 2013","","","23","100% (61/61)","100% (61/61)","100% (61/61)","http://201.216.244.17:7000/robot_images/7007_photo.jpg","7007","refrigerator","cubicle","trashcan","7007"
"2FB3DHJHP4BDWE3KY4IS19X6KKN3W9","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2FPH0JPPSI2KH8C1SLY5OLM8NQOOII","A1FDIHWP9E11K8","Approved","Tue Aug 20 20:17:38 GMT 2013","Tue Aug 20 20:17:50 GMT 2013","Wed Aug 21 13:17:50 PDT 2013","Wed Aug 21 06:27:06 PDT 2013","","","12","100% (24/24)","100% (24/24)","100% (24/24)","http://201.216.244.17:7000/robot_images/2889_photo.jpg","2889","refrigerator","tiles","towel","2889"
"2FB3DHJHP4BDWE3KY4IS19X6KKN3W9","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","2YUL92HECWA6GXL4C860GP5MOWDIJS","A2HM35CWB7IIFM","Approved","Tue Aug 20 20:10:35 GMT 2013","Tue Aug 20 20:11:09 GMT 2013","Wed Aug 21 13:11:09 PDT 2013","Wed Aug 21 06:27:06 PDT 2013","","","34","100% (55/55)","100% (55/55)","100% (55/55)","http://201.216.244.17:7000/robot_images/2889_photo.jpg","2889","handle","broom","towel","2889"
"2FB3DHJHP4BDWE3KY4IS19X6KKN3W9","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:39 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:39 GMT 2013","","","286PLSP75KLMPQ6JO68QIQVLIB2TZ1","A2I3Y0L38HMQLZ","Approved","Tue Aug 20 19:53:49 GMT 2013","Tue Aug 20 19:54:06 GMT 2013","Wed Aug 21 12:54:06 PDT 2013","Wed Aug 21 06:27:06 PDT 2013","","","17","100% (61/61)","100% (61/61)","100% (61/61)","http://201.216.244.17:7000/robot_images/2889_photo.jpg","2889","kitchen","refrigerator","oven","2889"
"2ZKKYEPLSP753F9MWFUOEHQHUC0QWY","2Y6M25L8I9NZF04UZ2FE8QW7T1CSIW","Tag what you see in an image","Given a photo taken at a particular location, tell us what you see in this location.","image, tag, picture, tagging, photo","$0.10","Tue Aug 20 19:37:40 GMT 2013","3","BatchId:1244305;","300","86400","Tue Aug 27 19:37:40 GMT 2013","","","2A9FL42J1LY5R5UI7IRIKFKJ48S3OY","A1FDIHWP9E11K8","Approved","Tue Aug 20 20:18:25 GMT 2013","Tue Aug 20 20:18:33 GMT 2013","Wed Aug 21 13:18:33 PDT 2013","Wed Aug 21 07:15:23 PDT 2013","","","8","100% (24/24)","100% (24/24)","100% (24/24)","http://201.216.244.17:7000/robot_images/2789_photo.jpg","2789","cabinet","kitchen","towel","2789"
